timestamp,test_distance,target_id,x_mm,y_mm,z_mm
1777584801.496288,2.0m,0,-152,348,1965
1777584801.552364,2.0m,0,-152,349,1968
1777584801.6089442,2.0m,0,-152,348,1961
1777584801.660774,2.0m,0,-154,348,1965
1777584801.712079,2.0m,0,-152,348,1961
1777584801.768961,2.0m,0,-154,342,1958
1777584801.8204002,2.0m,0,-154,348,1965
1777584801.8755572,2.0m,0,-154,347,1958
1777584801.926541,2.0m,0,-154,347,1954
1777584801.979806,2.0m,0,-152,348,1965
1777584802.034421,2.0m,0,-155,349,1968
1777584802.087796,2.0m,0,-152,348,1961
1777584802.143271,2.0m,0,-152,348,1961
1777584802.195265,2.0m,0,-152,348,1965
1777584802.250279,2.0m,0,-152,345,1961
1777584802.305374,2.0m,0,-152,349,1968
1777584802.355615,2.0m,0,-154,346,1965
1777584802.408118,2.0m,0,-152,348,1961
1777584802.4609542,2.0m,0,-152,348,1965
1777584802.514868,2.0m,0,-149,345,1961
1777584802.572622,2.0m,0,-149,349,1968
1777584802.6210618,2.0m,0,-149,347,1958
1777584802.676082,2.0m,0,-149,345,1961
1777584802.73168,2.0m,0,-152,349,1968
1777584802.78412,2.0m,0,-149,348,1961
1777584802.83886,2.0m,0,-149,350,1958
1777584802.887667,2.0m,0,-152,351,1965
1777584802.9465148,2.0m,0,-149,351,1965
1777584802.999108,2.0m,0,-149,353,1961
1777584803.0522501,2.0m,0,-149,350,1961
1777584803.106913,2.0m,0,-147,354,1968
1777584803.15814,2.0m,0,-150,352,1972
1777584803.213449,2.0m,0,-147,353,1975
1777584803.2735,2.0m,0,-148,354,1979
1777584803.3216472,2.0m,0,-148,354,1979
1777584803.372993,2.0m,0,-147,352,1968
1777584803.4289558,2.0m,0,-148,354,1979
1777584803.4828649,2.0m,0,-148,354,1979
1777584803.5383182,2.0m,0,-145,354,1979
1777584803.586684,2.0m,0,-144,355,1972
1777584803.642241,2.0m,0,-144,355,1972
1777584803.695818,2.0m,0,-144,352,1972
1777584803.750209,2.0m,0,-144,352,1972
1777584803.805256,2.0m,0,-145,354,1979
1777584803.856931,2.0m,0,-145,355,1986
1777584803.914279,2.0m,0,-144,352,1968
1777584803.973118,2.0m,0,-144,355,1972
1777584804.020166,2.0m,0,-145,356,1975
